X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_sin,month_cos,day_sin,day_cos,area_log,temp_RH_ratio,fire_spread_potential,FWI_total,drought_wind
4,4,93.7,102.2,550.3,14.6,22.1,54,7.6,0.0,0.79,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.5822156198526637,0.40181818181818185,110.96,746.1999999999999,4182.28
6,5,94.3,131.7,607.1,22.7,19.4,55,4.0,0.0,0.17,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.15700374880966478,0.3464285714285714,90.8,833.1,2428.4
2,2,92.1,152.6,658.2,14.3,23.7,24,3.1,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,0.948,44.330000000000005,902.9000000000001,2040.4200000000003
3,4,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,0.6363636363636364,44.330000000000005,902.9000000000001,2040.4200000000003
4,4,92.1,152.6,658.2,14.3,19.1,53,2.7,0.0,4.4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.6863989535702288,0.35370370370370374,38.61000000000001,902.9000000000001,1777.1400000000003
2,2,92.1,152.6,658.2,14.3,21.8,56,3.1,0.0,0.52,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.41871033485818504,0.3824561403508772,44.330000000000005,902.9000000000001,2040.4200000000003
8,6,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,9.27,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.329227023940467,0.34067796610169493,64.35000000000001,902.9000000000001,2961.9
2,5,92.1,152.6,658.2,14.3,20.2,47,4.0,0.0,3.09,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.4085449700547104,0.42083333333333334,57.2,902.9000000000001,2632.8
4,6,84.4,27.2,353.5,6.8,4.8,57,8.5,0.0,8.98,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2.300583090323373,0.08275862068965517,57.8,465.1,3004.75
8,6,84.0,27.8,354.6,5.3,5.1,61,8.0,0.0,11.19,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,2.5006159434931803,0.08225806451612902,42.4,466.40000000000003,2836.8
4,6,84.6,26.4,352.0,2.0,5.1,61,4.9,0.0,5.38,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1.8531680973566984,0.08225806451612902,9.8,463.0,1724.8000000000002
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,17.85,-2.4492935982947064e-16,1.0,0.0,1.0,2.93651291389402,0.20909090909090908,22.1,460.5,2972.45
3,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,10.73,-2.4492935982947064e-16,1.0,0.0,1.0,2.462149662665384,0.20909090909090908,22.1,460.5,2972.45
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,22.03,-2.4492935982947064e-16,1.0,0.0,1.0,3.136797713832594,0.20909090909090908,22.1,460.5,2972.45
4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0.0,9.77,-2.4492935982947064e-16,1.0,0.0,1.0,2.3767644911682972,0.20909090909090908,22.1,460.5,2972.45
4,6,84.7,26.7,352.6,4.1,2.2,59,4.9,0.0,9.27,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,2.329227023940467,0.03666666666666667,20.09,464.0,1727.7400000000002
6,5,85.4,25.4,349.7,2.6,5.1,24,8.5,0.0,24.77,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,3.2492110246642736,0.204,22.1,460.5,2972.45
6,3,84.9,27.5,353.5,3.4,4.2,51,4.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.08076923076923077,13.6,465.9,1414.0
3,4,86.9,6.6,18.7,3.2,8.8,35,3.1,0.0,1.1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7419373447293773,0.24444444444444446,9.920000000000002,112.2,57.97
5,4,85.2,4.9,15.8,6.3,7.5,46,8.0,0.0,24.24,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3.228430037673012,0.1595744680851064,50.4,105.9,126.4
2,5,93.9,169.7,411.8,12.3,23.4,40,6.3,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.5707317073170731,77.49000000000001,675.4000000000001,2594.34
7,6,91.2,183.1,437.7,12.5,12.6,90,7.6,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,0.13846153846153847,95.0,712.0,3326.52
7,4,91.6,104.2,474.9,9.0,22.1,49,2.7,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.442,24.3,670.7,1282.23
7,4,91.6,104.2,474.9,9.0,24.2,32,1.8,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.7333333333333333,16.2,670.7,854.8199999999999
7,4,91.6,104.2,474.9,9.0,24.3,30,1.8,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.7838709677419355,16.2,670.7,854.8199999999999
2,5,91.6,104.2,474.9,9.0,18.7,53,1.8,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.34629629629629627,16.2,670.7,854.8199999999999
9,4,91.6,104.2,474.9,9.0,25.3,39,0.9,0.0,8.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2.1972245773362196,0.6325000000000001,8.1,670.7,427.40999999999997
4,5,91.6,100.2,466.3,6.3,22.9,40,1.3,0.0,2.64,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2919836816486494,0.5585365853658536,8.19,658.1,606.19
7,6,93.1,180.4,430.8,11.0,26.9,28,5.4,0.0,86.45,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,4.471067201464611,0.9275862068965517,59.400000000000006,704.3,2326.32
8,6,92.3,88.8,440.9,8.5,17.1,67,3.6,0.0,6.57,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2.0241930674493576,0.2514705882352941,30.6,622.0,1587.24
7,5,93.1,180.4,430.8,11.0,22.2,48,1.3,0.0,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,0.4530612244897959,14.3,704.3,560.0400000000001
6,4,90.4,89.5,290.8,6.4,14.3,46,1.8,0.0,0.9,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.6418538861723948,0.30425531914893617,11.520000000000001,470.70000000000005,523.44
8,6,90.4,89.5,290.8,6.4,15.4,45,2.2,0.0,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,0.3347826086956522,14.080000000000002,470.70000000000005,639.7600000000001
8,6,91.2,147.8,377.2,12.7,19.6,43,4.9,0.0,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,0.4454545454545455,62.230000000000004,616.2,1848.28
6,5,82.1,71.0,233.8,0.4,10.6,90,2.7,0.0,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.11648351648351649,1.08,386.9,631.2600000000001
6,5,90.4,93.3,298.1,7.5,20.7,25,4.9,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.7961538461538461,36.75,481.8,1460.6900000000003
6,5,90.4,93.3,298.1,7.5,19.1,39,5.4,0.0,3.52,1.2246467991473532e-16,-1.0,0.0,1.0,1.5085119938441398,0.47750000000000004,40.5,481.8,1609.7400000000002
3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.4923076923076923,31.95,417.29999999999995,1044.45
3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.4923076923076923,31.95,417.29999999999995,1044.45
6,5,85.1,28.0,113.8,3.5,11.3,94,4.9,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.11894736842105263,17.150000000000002,226.89999999999998,557.62
1,4,89.6,84.1,714.3,5.7,19.0,52,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.3584905660377358,12.540000000000001,888.0,1571.46
7,4,89.6,84.1,714.3,5.7,17.1,53,5.4,0.0,0.41,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3435897043900769,0.3166666666666667,30.780000000000005,888.0,3857.22
3,4,89.6,84.1,714.3,5.7,23.8,35,3.6,0.0,5.18,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.8213182714695995,0.6611111111111111,20.52,888.0,2571.48
2,4,92.4,105.8,758.1,9.9,16.0,45,1.8,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.34782608695652173,17.82,956.3,1364.5800000000002
2,4,92.4,105.8,758.1,9.9,24.9,27,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.8892857142857142,21.78,956.3,1667.8200000000002
7,4,92.4,105.8,758.1,9.9,25.3,27,2.7,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.9035714285714286,26.730000000000004,956.3,2046.8700000000001
6,3,92.4,105.8,758.1,9.9,24.8,28,1.8,0.0,14.29,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.727199019940971,0.8551724137931035,17.82,956.3,1364.5800000000002
2,4,82.1,46.2,706.6,0.4,12.2,78,6.3,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.15443037974683543,2.52,834.9000000000001,4451.58
6,5,92.6,115.4,777.1,8.8,24.3,27,4.9,0.0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,0.8678571428571429,43.120000000000005,985.1,3807.7900000000004
4,4,92.6,115.4,777.1,8.8,19.7,41,1.8,0.0,1.58,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.9477893989335261,0.46904761904761905,15.840000000000002,985.1,1398.78
3,4,91.2,134.7,817.5,7.2,18.5,30,2.7,0.0,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,0.5967741935483871,19.44,1043.4,2207.25
4,5,92.4,96.2,739.4,8.6,18.6,24,5.8,0.0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,0.7440000000000001,49.879999999999995,928.0,4288.5199999999995
4,4,92.4,96.2,739.4,8.6,19.2,24,4.9,0.0,3.78,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.5644405465033644,0.768,42.14,928.0,3623.06
6,5,92.8,119.0,783.5,7.5,21.6,27,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,0.7714285714285715,16.5,995.3,1723.7
5,4,92.8,119.0,783.5,7.5,21.6,28,6.3,0.0,4.41,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.6882490928583902,0.7448275862068966,47.25,995.3,4936.05
6,3,92.8,119.0,783.5,7.5,18.9,34,7.2,0.0,34.36,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3.5655812377694427,0.5399999999999999,54.0,995.3,5641.2
1,4,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,7.21,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2.105352923464337,0.5793103448275863,30.0,995.3,3134.0
6,5,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,1.01,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.6981347220709844,0.5793103448275863,30.0,995.3,3134.0
3,5,90.7,136.9,822.8,6.8,12.9,39,2.7,0.0,2.18,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.1568811967920856,0.3225,18.36,1050.4,2221.56
6,5,88.1,53.3,726.9,5.4,13.7,56,1.8,0.0,4.42,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.6900958154515549,0.24035087719298245,9.72,868.3,1308.42
1,4,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.8642857142857142,26.040000000000003,946.0,2329.65
5,4,92.2,102.3,751.5,8.4,24.1,27,3.1,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.8607142857142858,26.040000000000003,946.0,2329.65
6,5,92.2,102.3,751.5,8.4,21.2,32,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.6424242424242425,18.480000000000004,946.0,1653.3000000000002
6,5,92.2,102.3,751.5,8.4,19.7,35,1.8,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.5472222222222222,15.120000000000001,946.0,1352.7
4,3,92.2,102.3,751.5,8.4,23.5,27,4.0,0.0,3.33,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.4655675420143985,0.8392857142857143,33.6,946.0,3006.0
3,3,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,6.58,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.0255131996542803,0.8642857142857142,26.040000000000003,946.0,2329.65
7,4,91.2,124.4,795.3,8.5,21.5,28,4.5,0.0,15.64,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.8118094353930627,0.7413793103448276,38.25,1010.9,3578.85
4,4,91.2,124.4,795.3,8.5,17.1,41,2.2,0.0,11.22,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.503073953743449,0.4071428571428572,18.700000000000003,1010.9,1749.66
1,4,92.1,87.7,721.1,9.5,18.1,54,3.1,0.0,2.13,-1.0,-1.8369701987210297e-16,0.0,1.0,1.1410330045520618,0.3290909090909091,29.45,900.9000000000001,2235.4100000000003
2,3,91.6,108.4,764.0,6.2,18.0,51,5.4,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.34615384615384615,33.480000000000004,964.0,4125.6
4,3,91.6,108.4,764.0,6.2,9.8,86,1.8,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.11264367816091955,11.16,964.0,1375.2
7,4,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.42888888888888893,13.640000000000002,964.0,1680.8000000000002
6,3,91.6,108.4,764.0,6.2,23.0,34,2.2,0.0,56.04,-1.0,-1.8369701987210297e-16,0.0,1.0,4.04375277610604,0.6571428571428571,13.640000000000002,964.0,1680.8000000000002
8,6,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,7.48,-1.0,-1.8369701987210297e-16,0.0,1.0,2.1377104498038118,0.6305555555555555,13.640000000000002,964.0,1680.8000000000002
2,4,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,1.47,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9042181506398859,0.48571428571428565,11.16,964.0,1375.2
2,5,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,3.93,-1.0,-1.8369701987210297e-16,0.0,1.0,1.5953389880545987,0.42888888888888893,13.640000000000002,964.0,1680.8000000000002
8,6,91.9,111.7,770.3,6.5,15.7,51,2.2,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.3019230769230769,14.3,973.9,1694.66
6,3,91.5,130.1,807.1,7.5,20.6,37,1.8,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.5421052631578948,13.5,1028.7,1452.78
8,6,91.5,130.1,807.1,7.5,15.9,51,4.5,0.0,2.18,-1.0,-1.8369701987210297e-16,0.0,1.0,1.1568811967920856,0.3057692307692308,33.75,1028.7,3631.9500000000003
6,3,91.5,130.1,807.1,7.5,12.2,66,4.9,0.0,6.1,-1.0,-1.8369701987210297e-16,0.0,1.0,1.9600947840472698,0.18208955223880596,36.75,1028.7,3954.7900000000004
2,2,91.5,130.1,807.1,7.5,16.8,43,3.1,0.0,5.83,-1.0,-1.8369701987210297e-16,0.0,1.0,1.9213246735826988,0.38181818181818183,23.25,1028.7,2502.01
1,4,91.5,130.1,807.1,7.5,21.3,35,2.2,0.0,28.19,-1.0,-1.8369701987210297e-16,0.0,1.0,3.3738261848660236,0.5916666666666667,16.5,1028.7,1775.6200000000001
5,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,0.13289473684210526,34.56,936.4,2683.08
3,4,92.1,99.0,745.3,9.6,17.4,57,4.5,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,0.3,43.199999999999996,936.4,3353.85
5,4,92.1,99.0,745.3,9.6,12.8,64,3.6,0.0,1.64,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.9707789171582248,0.19692307692307692,34.56,936.4,2683.08
5,4,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,3.71,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.5496879080283263,0.13289473684210526,34.56,936.4,2683.08
4,4,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,7.31,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.1174596088673567,0.2851851851851852,60.48,936.4,4695.389999999999
7,4,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,2.03,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.1085626195212777,0.4681818181818182,34.56,936.4,2683.08
7,4,92.1,99.0,745.3,9.6,19.8,47,2.7,0.0,1.72,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.000631880307906,0.41250000000000003,25.92,936.4,2012.31
7,4,92.1,99.0,745.3,9.6,18.7,50,2.2,0.0,5.97,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.9416152247724325,0.36666666666666664,21.12,936.4,1639.66
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,13.06,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.643333886382519,0.5777777777777778,47.04,936.4,3651.9700000000003
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,1.26,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8153648132841945,0.5777777777777778,47.04,936.4,3651.9700000000003
6,3,92.5,122.0,789.7,10.2,15.9,55,3.6,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,0.2839285714285714,36.72,1004.2,2842.92
6,3,92.5,122.0,789.7,10.2,19.7,39,2.7,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,0.4925,27.54,1004.2,2132.19
1,4,92.5,122.0,789.7,10.2,21.1,39,2.2,0.0,8.12,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.21046980408624,0.5275000000000001,22.44,1004.2,1737.3400000000001
6,5,92.5,122.0,789.7,10.2,18.4,42,2.2,0.0,1.09,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.7371640659767197,0.42790697674418604,22.44,1004.2,1737.3400000000001
4,3,92.5,122.0,789.7,10.2,17.3,45,4.0,0.0,3.94,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.597365331199831,0.3760869565217391,40.8,1004.2,3158.8
7,4,88.2,55.2,732.3,11.6,15.2,64,3.1,0.0,0.52,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.41871033485818504,0.23384615384615384,35.96,875.6999999999999,2270.13
4,3,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,2.93,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.3686394258811698,0.29444444444444445,14.3,973.9,1694.66
6,5,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,5.65,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.8946168546677629,0.5861111111111111,17.55,973.9,2079.81
6,5,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,20.03,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.0459499897146083,0.42608695652173917,20.150000000000002,973.9,2387.93
4,5,91.1,132.3,812.1,12.5,15.9,38,5.4,0.0,1.75,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0116009116784799,0.4076923076923077,67.5,1035.5,4385.34
4,5,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,0.5857142857142856,45.0,1035.5,2923.56
6,5,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,12.64,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.613006652415316,0.35000000000000003,41.160000000000004,929.9,3647.56
4,5,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.17692307692307693,53.959999999999994,1192.4,6270.76
7,4,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,11.06,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.4898941912990393,0.17692307692307693,53.959999999999994,1192.4,6270.76
3,4,91.9,133.6,520.5,8.0,14.2,58,4.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,0.2406779661016949,32.0,746.0,2082.0
4,5,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.1368421052631579,7.29,959.7,598.0500000000001
5,4,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,0.472093023255814,37.53,1015.8,1886.2200000000003
6,5,90.3,290.0,855.3,7.4,10.3,78,4.0,0.0,18.3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.9601050959108397,0.13037974683544304,29.6,1235.6,3421.2
6,5,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,39.35,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3.6975913947159578,0.2655172413793104,41.160000000000004,929.9,3647.56
8,6,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.38363636363636366,18.04,971.7,1479.7200000000003
2,2,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,174.63,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5.168379509433644,0.5093023255813953,18.480000000000004,1039.9,1573.2200000000003
6,5,90.9,18.9,30.6,8.0,8.7,51,5.8,0.0,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,0.1673076923076923,46.4,140.4,177.48
4,5,82.1,1.1,171.4,0.0,5.2,100,0.9,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.05148514851485149,0.0,254.6,154.26000000000002
5,4,93.7,101.3,458.8,11.9,19.3,39,7.2,0.0,7.73,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2.166765369851511,0.48250000000000004,85.68,653.8,3303.36
8,6,90.7,194.1,643.0,6.8,16.2,63,2.7,0.0,16.33,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.8524391037275145,0.253125,18.36,927.8,1736.1000000000001
8,6,95.2,217.7,690.0,18.0,28.2,29,1.8,0.0,5.86,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.925707441737794,0.94,32.4,1002.9,1242.0
9,6,91.6,248.4,753.8,6.3,20.5,58,2.7,0.0,42.87,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3.7812307151781224,0.3474576271186441,17.01,1093.8,2035.26
8,4,91.6,273.8,819.1,7.7,21.3,44,4.5,0.0,12.18,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.578700529074361,0.47333333333333333,34.65,1184.5,3685.9500000000003
2,4,91.6,181.3,613.0,7.6,20.9,50,2.2,0.0,16.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2.833213344056216,0.40980392156862744,16.72,885.9,1348.6000000000001
3,4,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,24.59,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,3.2422016501716975,0.3678571428571429,61.56000000000001,937.7,4052.7000000000003
5,5,90.9,18.9,30.6,8.0,11.6,48,5.4,0.0,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,0.236734693877551,43.2,140.4,165.24
6,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,28.74,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,3.392492941032009,0.6657142857142857,37.2,1028.5,2190.77
7,4,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,0.6657142857142857,37.2,1028.5,2190.77
7,4,84.7,9.5,58.3,4.1,7.5,71,6.3,0.0,9.96,0.8660254037844386,0.5000000000000001,0.0,1.0,2.3942522815198695,0.10416666666666667,25.83,152.5,367.28999999999996
8,6,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,30.18,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.4397768636296306,0.4404255319148936,19.44,920.5,1992.8700000000001
1,3,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,70.76,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,4.27332721775054,0.4977272727272727,28.4,1192.4,3300.4
2,4,93.4,15.0,25.6,11.4,15.2,19,7.6,0.0,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,0.76,86.64,134.0,194.56
6,5,84.1,4.6,46.7,2.2,5.3,68,1.8,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.07681159420289854,3.9600000000000004,135.39999999999998,84.06
4,5,85.0,9.0,56.9,3.5,10.1,62,1.8,0.0,51.78,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.966132331075178,0.1603174603174603,6.3,150.9,102.42
4,3,90.5,96.7,750.5,11.4,20.4,55,4.9,0.0,3.64,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.534714366238164,0.36428571428571427,55.86000000000001,937.7,3677.4500000000003
